,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Skint3,0.9268,0.07320000000000004,2.5385422457687565,0.00020056713,6.802807e-05,0.0,0.25,1.5871335,1.5837727,2.2166033,-7.1153383,9.516421,1.0415511,0.58506227,0.23822714681440452,0.1837581505631293,1.2516451,0.47179842,False,3 vs Rest,3,Rest
Hist1h1b,0.9462,0.05379999999999996,2.867180320724311,9.760649e-05,1.723034e-05,0.0,0.25,1.5773277,1.4294024,3.363559,-10.380874,15.209795,0.29085875,0.061647896,0.05817174515235459,0.040308239478363955,0.25452673,0.049733452,True,3 vs Rest,3,Rest
Zfp568,0.9246,0.07540000000000002,2.5065538147297164,6.5781336e-05,1.9839525e-05,0.0,0.25,1.574415,1.5816231,1.5680751,-4.185958,7.363947,0.20221597,0.16360404,0.146814404432133,0.1422643746295195,0.25703925,0.148425,False,3 vs Rest,3,Rest
Pakap,0.945,0.05500000000000005,2.843851571025116,4.2802985e-05,1.2883013e-05,0.0,0.25,1.5688779,1.509388,3.4770916,-11.110016,16.663603,0.10526314,0.058091287,0.08310249307479227,0.04327208061647894,0.16065201,0.05707727,True,3 vs Rest,3,Rest
Syk,0.9266,0.07340000000000002,2.5355979119144485,5.2793563e-05,1.8461125e-05,0.0,0.25,1.5681045,1.5792923,1.9273626,-6.040535,7.770873,0.14681436,0.11736811,0.1135734072022161,0.0966212211025487,0.17669979,0.092494726,False,3 vs Rest,3,Rest
Dcun1d4,0.925,0.07499999999999996,2.5123055014536018,3.6099613e-05,1.28991915e-05,0.0,0.25,1.5679771,1.536603,1.4912664,-4.5879602,6.437296,0.13296394,0.10966212,0.11080332409972303,0.09958506224066369,0.18012846,0.09111133,False,3 vs Rest,3,Rest
5730409E04Rik,0.9346,0.06540000000000001,2.65959622959775,5.607657e-05,1.633738e-05,0.0,0.25,1.5635067,1.6676283,2.057094,-5.905534,9.062585,0.11357337,0.12803794,0.08864265927977842,0.11440426793123862,0.13303387,0.10927103,False,3 vs Rest,3,Rest
Kctd16,0.959,0.041000000000000036,3.152318774704249,0.00018210565,5.1923318e-05,0.0,0.25,1.5629073,1.6417842,4.234758,-12.283529,15.967346,0.25207752,0.099585064,0.06925207756232689,0.04327208061647894,0.38526756,0.1185148,True,3 vs Rest,3,Rest
Ftx,0.9276,0.07240000000000002,2.550394178648677,5.5467855e-05,2.0265512e-05,0.0,0.25,1.5603378,1.5676074,1.9185146,-5.5144014,7.5999136,0.28254846,0.14819206,0.19944598337950145,0.12329579134558358,0.40086797,0.13911375,False,3 vs Rest,3,Rest
Snx29,0.9252,0.07479999999999998,2.515191922495496,0.00015665022,5.310742e-05,0.0,0.25,1.5596364,1.6137042,1.582383,-4.2212276,7.8237543,0.9861494,0.58684057,0.4182825484764528,0.3212803793716647,1.2047864,0.47323504,False,3 vs Rest,3,Rest
Zfp7,0.9268,0.07320000000000004,2.5385422457687565,5.6786437e-05,1.5405878e-05,0.0,0.25,1.5594689,1.5586104,1.7999985,-5.4383793,7.766406,0.16620491,0.11321873,0.12188365650969533,0.10373443983402467,0.20113432,0.10011215,False,3 vs Rest,3,Rest
Map3k1,0.9292,0.07079999999999997,2.5744648697155985,9.989054e-05,2.9075303e-05,0.0,0.25,1.5589392,1.6071653,1.5257717,-4.7353983,6.0806274,0.47368467,0.29994074,0.31855955678670306,0.22465915826911612,0.6705713,0.2584055,False,3 vs Rest,3,Rest
Ap4b1,0.9294,0.0706,2.5775089412682624,3.8415656e-05,7.2490157e-06,0.0,0.25,1.5558603,1.5047164,2.0215902,-4.5872555,9.161207,0.06925206,0.06876112,0.06094182825484767,0.06342620035566085,0.07898408,0.05901209,False,3 vs Rest,3,Rest
Ythdc2,0.927,0.07299999999999995,2.5414939982186593,7.235823e-05,2.0998172e-05,0.0,0.25,1.5535457,1.5575328,1.4590244,-3.847395,6.2600813,0.2437672,0.20746888,0.19667590027700838,0.17190278601066936,0.29521954,0.1847292,False,3 vs Rest,3,Rest
Eml6,0.9336,0.06640000000000001,2.643350884598785,0.000108654414,3.3232925e-05,0.0,0.25,1.5456722,1.586021,2.1420493,-5.888974,8.694323,0.4570638,0.27563724,0.21329639889196683,0.17783046828689933,0.5621113,0.24336876,False,3 vs Rest,3,Rest
Slx1b,0.928,0.07199999999999995,2.556365485657129,2.8642497e-05,1.1374103e-05,0.0,0.25,1.5449396,1.5029688,2.1582012,-5.636443,9.022672,0.12742378,0.10136337,0.1024930747922438,0.08950800237107273,0.15028358,0.087871075,False,3 vs Rest,3,Rest
Sgsm2,0.9324,0.0676,2.6241537869087113,7.5047996e-05,2.3112245e-05,0.0,0.25,1.5440294,1.6835766,1.6267552,-4.659629,6.5760927,0.2742382,0.17190279,0.19944598337950145,0.1410788381742735,0.36943376,0.15695602,False,3 vs Rest,3,Rest
Ift140,0.9256,0.07440000000000002,2.52098611043563,3.071053e-05,8.866927e-06,0.0,0.25,1.5416427,1.5047975,2.0743723,-4.995429,9.752943,0.083102465,0.061647896,0.06925207756232689,0.05690574985180788,0.102653466,0.05471578,False,3 vs Rest,3,Rest
Cyyr1,0.9404,0.059599999999999986,2.7586495854431625,0.0001694889,5.4383112e-05,0.0,0.25,1.5403799,1.5255451,2.9036539,-6.910923,9.915163,0.9085872,0.46235922,0.18836565096952915,0.14582098399525747,1.2290252,0.3830855,True,3 vs Rest,3,Rest
Rcc1l,0.9262,0.07379999999999998,2.529731337735684,4.020776e-05,9.792777e-06,0.0,0.25,1.5395674,1.5303392,1.7606169,-4.694268,8.065182,0.096952885,0.07231773,0.08033240997229919,0.06698280972139883,0.1209783,0.065386325,False,3 vs Rest,3,Rest
Efhb,0.9278,0.07220000000000004,2.5533760186929015,8.5720436e-05,2.9046392e-05,0.0,0.25,1.5352131,1.5450902,1.6401079,-3.988327,8.178814,0.35457078,0.21221103,0.20221606648199453,0.15708358032009442,0.47897002,0.17990208,False,3 vs Rest,3,Rest
Il2ra,0.9352,0.06479999999999997,2.669454663171554,0.00021938703,8.224853e-05,0.0,0.25,1.5343077,1.5449147,2.3136683,-5.493617,10.091502,1.1689748,0.84410197,0.3102493074792239,0.259632483698873,1.2673223,0.5965625,False,3 vs Rest,3,Rest
Nr3c2,0.9256,0.07440000000000002,2.52098611043563,8.430073e-05,2.7892043e-05,0.0,0.25,1.5264808,1.5292883,2.1576555,-6.402405,8.548799,0.18836558,0.18731476,0.11080332409972303,0.12863070539419055,0.26529443,0.17204794,False,3 vs Rest,3,Rest
Tns4,0.9274,0.0726,2.5474199231684067,7.1455455e-05,2.6022288e-05,0.0,0.25,1.5196775,1.53829,1.7231636,-5.553773,8.255349,0.19113566,0.14878483,0.1357340720221607,0.12092471843509159,0.24648686,0.14514956,False,3 vs Rest,3,Rest
Myo3b,0.9294,0.0706,2.5775089412682624,4.761371e-05,1.5374027e-05,0.0,0.25,1.5186608,1.5695324,2.3997445,-7.9300337,9.041389,0.16620494,0.09187908,0.09972299168975073,0.0740960284528748,0.2100117,0.07399355,False,3 vs Rest,3,Rest
Smpd4,0.9296,0.07040000000000002,2.5805609916455206,3.1368818e-05,1.0747625e-05,0.0,0.25,1.5177351,1.5904021,1.7379351,-6.287512,7.5871353,0.11357336,0.10491998,0.09695290858725765,0.09425014819205671,0.13616014,0.09393249,False,3 vs Rest,3,Rest
Acsf3,0.9242,0.07579999999999998,2.5008300846818967,1.8554922e-05,6.4889996e-06,0.0,0.25,1.5103394,1.5322032,1.5743129,-3.6773014,7.7196474,0.11634344,0.05097807,0.1024930747922438,0.04801422643746292,0.1445479,0.043566592,False,3 vs Rest,3,Rest
Ntm,0.9278,0.07220000000000004,2.5533760186929015,0.00015706648,4.6695815e-05,0.0,0.25,1.508884,1.5042167,1.9566429,-6.077794,11.942672,0.73130226,0.3117961,0.22437673130193914,0.1404860699466505,0.9788367,0.25804886,False,3 vs Rest,3,Rest
Rtn2,0.9316,0.06840000000000002,2.611530577917082,3.644784e-05,1.5626509e-05,0.0,0.25,1.5073086,1.5300889,2.2682228,-6.3952007,8.538498,0.07202215,0.09543569,0.055401662049861515,0.08061647895672777,0.08811451,0.096115865,False,3 vs Rest,3,Rest
9530082P21Rik,0.9246,0.07540000000000002,2.5065538147297164,3.9890467e-05,1.2176961e-05,0.0,0.25,1.5013949,1.5179224,2.0891001,-7.188834,8.348494,0.085872546,0.07350326,0.06925207756232689,0.06698280972139883,0.11038224,0.06439085,False,3 vs Rest,3,Rest
Anks1b,0.9392,0.060799999999999965,2.7374385062754003,5.5587458e-05,1.0794572e-05,0.0,0.25,1.4976947,1.6058598,2.852784,-10.450394,9.323492,0.13850413,0.079430945,0.06648199445983381,0.05749851807943088,0.1934556,0.0739368,True,3 vs Rest,3,Rest
Klhl15,0.9258,0.07420000000000004,2.523893954454423,4.6793542e-05,1.5325133e-05,0.0,0.25,1.4961915,1.4900331,1.9153491,-4.135187,8.836319,0.18005534,0.13692947,0.146814404432133,0.11558980438648461,0.22616312,0.124235466,False,3 vs Rest,3,Rest
Diaph3,0.9288,0.07120000000000004,2.568400482282903,3.3606597e-05,6.0267357e-06,0.0,0.25,1.496172,1.4644537,2.441295,-7.8885555,11.36886,0.18559553,0.04327208,0.06371191135734074,0.036158861885002974,0.18348637,0.034304995,False,3 vs Rest,3,Rest
Camkmt,0.947,0.05300000000000005,2.88300700151439,0.000105004416,2.6459917e-05,0.0,0.25,1.494324,1.7096357,2.867381,-8.461551,9.745511,0.27423817,0.19264968,0.14127423822714685,0.12981624184943655,0.36694533,0.17326564,True,3 vs Rest,3,Rest
1500015L24Rik,0.9376,0.06240000000000001,2.7097579938564973,7.1996496e-05,2.7723054e-05,0.0,0.25,1.4916666,1.4634366,3.1594052,-8.543256,12.002642,0.15512462,0.18553646,0.06925207756232689,0.12151748666271459,0.19079724,0.17876233,True,3 vs Rest,3,Rest
Uhrf1,0.9326,0.06740000000000002,2.627331228810728,2.7665816e-05,7.3861324e-06,0.0,0.25,1.4888115,1.4531941,2.668743,-8.221714,11.35759,0.23268692,0.07350326,0.09695290858725765,0.04742145820983992,0.19539885,0.0442155,False,3 vs Rest,3,Rest
Mical2,0.9296,0.07040000000000002,2.5805609916455206,4.256809e-05,1.5385762e-05,0.0,0.25,1.4811469,1.5046291,2.2708144,-7.972784,10.570471,0.12188363,0.06461174,0.07202216066481996,0.05453467694131589,0.15432727,0.05475336,False,3 vs Rest,3,Rest
A3galt2,0.9304,0.0696,2.5928499009339956,2.3607648e-05,1.0635041e-05,0.0,0.25,1.4771566,1.5043554,2.2341094,-7.2218485,9.095606,0.08864263,0.038529936,0.08033240997229919,0.03438055720213398,0.11856421,0.03022976,False,3 vs Rest,3,Rest
Ppp1r9a,0.9298,0.07020000000000004,2.583621066529587,0.0001231111,3.7918333e-05,0.0,0.25,1.4743884,1.4401636,2.6188817,-10.226839,11.07531,0.08864264,0.05334914,0.055401662049861515,0.03852993479549496,0.120096005,0.04418722,False,3 vs Rest,3,Rest
Elmod3,0.9308,0.06920000000000004,2.5990434350392984,3.6544727e-05,1.2394724e-05,0.0,0.25,1.4650826,1.5349708,1.5973213,-5.749543,6.8010807,0.09418279,0.085951395,0.07479224376731304,0.0746887966804978,0.1184784,0.07414052,False,3 vs Rest,3,Rest
Tnip3,0.9396,0.06040000000000001,2.744464992923915,6.73954e-05,2.1106205e-05,0.0,0.25,1.4573702,1.415082,2.920966,-8.715771,13.92152,0.09695288,0.069946654,0.06648199445983381,0.04623592175459393,0.12026988,0.056183014,True,3 vs Rest,3,Rest
1700041G16Rik,0.9346,0.06540000000000001,2.65959622959775,6.2679515e-05,2.005921e-05,0.0,0.25,1.4489691,1.4800811,2.7279825,-8.031079,14.6868105,0.11357339,0.072910495,0.05817174515235459,0.06283343212803785,0.12596874,0.066144966,False,3 vs Rest,3,Rest
Bcl2l15,0.9282,0.07179999999999997,2.559362622250681,8.7521985e-05,2.8618908e-05,0.0,0.25,1.4479929,1.5302033,1.8550878,-6.39528,7.725524,0.16066477,0.15234144,0.09418282548476457,0.11025489033787764,0.20985857,0.12974139,False,3 vs Rest,3,Rest
Mtbp,0.9294,0.0706,2.5775089412682624,3.365925e-05,1.0438925e-05,0.0,0.25,1.4461635,1.4984078,2.268646,-7.1208963,9.366449,0.0775623,0.06757558,0.06648199445983381,0.06105512744516886,0.106334925,0.060228493,False,3 vs Rest,3,Rest
Gm28055,0.9422,0.05779999999999996,2.791228628190702,2.4597011e-05,9.383387e-06,0.0,0.25,1.4347394,1.4834771,2.7963707,-8.053278,11.640395,0.11634344,0.05394191,0.07479224376731304,0.04208654416123295,0.15507618,0.051006712,True,3 vs Rest,3,Rest
Smtn,0.9282,0.07179999999999997,2.559362622250681,2.0042087e-05,8.272697e-06,0.0,0.25,1.4258994,1.5428619,1.9394085,-6.953129,8.684036,0.060941815,0.046235923,0.055401662049861515,0.03971547125074096,0.0789844,0.04056016,False,3 vs Rest,3,Rest
Zmat4,0.9318,0.06820000000000004,2.6146734986376408,0.00013389037,4.3686574e-05,0.0,0.25,1.4242427,1.4032531,2.596015,-6.44345,10.834657,0.6869807,0.2649674,0.19944598337950145,0.10551274451689366,1.0595652,0.2523687,False,3 vs Rest,3,Rest
Bmpr1b,0.9468,0.053200000000000025,2.879029303884215,0.00016815984,5.8044076e-05,0.0,0.25,1.4138505,1.4627428,2.8482625,-7.4417105,10.722632,0.8171744,0.5583877,0.257617728531856,0.23710729104919906,1.1186001,0.49438807,True,3 vs Rest,3,Rest
Pcbp3,0.9312,0.06879999999999997,2.6052701974278807,2.4805751e-05,8.385909e-06,0.0,0.25,1.399529,1.4984369,1.9015481,-5.920087,7.6308327,0.080332406,0.063426204,0.05263157894736844,0.0527563722584469,0.099575564,0.057207625,False,3 vs Rest,3,Rest
Klf11,0.9278,0.07220000000000004,2.5533760186929015,3.2850625e-05,1.2507669e-05,0.0,0.25,1.3903335,1.4777408,2.2365077,-7.062477,9.071031,0.072022155,0.058091287,0.05263157894736844,0.0521636040308239,0.08398129,0.051673446,False,3 vs Rest,3,Rest
Cars,0.9288,0.07120000000000004,2.568400482282903,5.0062037e-05,1.3963646e-05,0.0,0.25,1.3891302,1.4127879,1.9151114,-5.734867,9.978808,0.1274238,0.10373444,0.09695290858725765,0.09306461173681072,0.17484842,0.09574897,False,3 vs Rest,3,Rest
Nos2,0.926,0.07399999999999995,2.5268090171060202,3.2554075e-05,1.0031355e-05,0.0,0.25,1.3780946,1.381011,2.0091832,-7.8278475,8.286461,0.088642634,0.045643155,0.06648199445983381,0.04090100770598695,0.10082746,0.039636403,False,3 vs Rest,3,Rest
Shroom4,0.9326,0.06740000000000002,2.627331228810728,0.00010505973,3.3604178e-05,0.0,0.25,1.3589038,1.3772345,2.2845154,-5.8307056,10.5167465,0.4542938,0.23651452,0.20775623268698068,0.14522821576763448,0.66515476,0.22276676,False,3 vs Rest,3,Rest
Pde4c,0.9324,0.0676,2.6241537869087113,7.757126e-05,2.8339535e-05,0.0,0.25,1.3585474,1.2517395,2.8307295,-7.4220514,11.195978,0.39335188,0.18553646,0.1135734072022161,0.0978067575577947,0.48982885,0.17612134,False,3 vs Rest,3,Rest
Rasd2,0.9452,0.05479999999999996,2.8477061794568197,1.8990437e-05,1.3461187e-05,0.0,0.25,1.3583336,1.2856731,3.3980353,-10.236802,12.005753,0.121883616,0.10669828,0.1024930747922438,0.062240663900414855,0.13304189,0.072626665,True,3 vs Rest,3,Rest
Syne2,0.928,0.07199999999999995,2.556365485657129,0.00011323008,4.4065022e-05,0.0,0.25,1.3551913,1.3535204,1.0525508,-2.7237492,5.2029657,0.90027696,0.47065797,0.5096952908587234,0.32957913455838667,1.1890376,0.42839155,False,3 vs Rest,3,Rest
Wipi2,0.9244,0.0756,2.503688473757443,0.00010590638,3.9471543e-05,0.0,0.25,1.3549321,1.3713627,1.0982301,-2.7696266,7.0794334,0.6786705,0.37462953,0.41551246537395975,0.29223473621813784,0.8934151,0.34612462,False,3 vs Rest,3,Rest
Cnnm2,0.9288,0.07120000000000004,2.568400482282903,7.3148454e-05,2.1251435e-05,0.0,0.25,1.3477926,1.4121547,2.4161568,-6.827712,9.32336,0.25207746,0.15174867,0.146814404432133,0.10788381742738565,0.3553048,0.13903852,False,3 vs Rest,3,Rest
Dst,0.9262,0.07379999999999998,2.529731337735684,0.000703384,0.00028254982,0.0,0.25,1.3430339,1.3727956,0.939525,-1.9557047,4.2054863,5.905819,3.1843774,0.9556786703601042,0.8411381149970334,7.4678516,2.8755114,False,3 vs Rest,3,Rest
Dglucy,0.9264,0.0736,2.5326609560088174,4.1417414e-05,1.3649265e-05,0.0,0.25,1.3405354,1.4132085,2.0259945,-6.117647,8.721819,0.10249305,0.07409603,0.07756232686980612,0.06461173681090684,0.140722,0.06084091,False,3 vs Rest,3,Rest
Znrf3,0.9272,0.07279999999999998,2.544453210245434,8.463541e-05,2.6805372e-05,0.0,0.25,1.336086,1.3307581,2.2854416,-7.2119646,8.999024,0.29916897,0.17249556,0.16343490304709146,0.1173681090693536,0.37328982,0.15300435,False,3 vs Rest,3,Rest
Cdh4,0.9268,0.07320000000000004,2.5385422457687565,8.210759e-05,2.9749926e-05,0.0,0.25,1.3345534,1.3496938,1.9851781,-6.510915,8.234512,0.18559551,0.23414345,0.09695290858725765,0.13337285121517453,0.20630027,0.19192018,False,3 vs Rest,3,Rest
Frmd4a,0.9242,0.07579999999999998,2.5008300846818967,0.0005138046,0.00016824399,0.0,0.25,1.3335657,1.4251771,1.7915123,-4.5975075,6.651885,3.5429404,1.7457228,0.767313019390577,0.5749851807943076,4.8465915,1.5642868,False,3 vs Rest,3,Rest
Hoxa3,0.9254,0.0746,2.518085446021074,6.0210095e-05,1.6792776e-05,0.0,0.25,1.3283446,1.39111,1.9088061,-4.980236,7.845745,0.11080329,0.13574393,0.0914127423822715,0.1179608772969766,0.14862734,0.12802194,False,3 vs Rest,3,Rest
Them4,0.927,0.07299999999999995,2.5414939982186593,5.06155e-05,1.8795965e-05,0.0,0.25,1.3271456,1.3796492,2.030113,-5.0904455,9.009226,0.09972297,0.09425015,0.06648199445983381,0.08358032009484276,0.121392764,0.08772055,False,3 vs Rest,3,Rest
Thrb,0.9364,0.06359999999999999,2.689429118717184,9.7970325e-05,2.8117087e-05,0.0,0.25,1.3169056,1.4053788,2.5911524,-7.785617,11.023233,0.33518016,0.19917013,0.14404432132963993,0.12803793716656756,0.4145397,0.17701174,True,3 vs Rest,3,Rest
Syn2,0.9392,0.060799999999999965,2.7374385062754003,4.464814e-05,1.004809e-05,0.0,0.25,1.3162078,1.2784548,2.981686,-8.841386,11.389443,0.12742381,0.049199764,0.05263157894736844,0.03497332542975698,0.15446968,0.03700039,True,3 vs Rest,3,Rest
Gm15564,0.9254,0.0746,2.518085446021074,5.2598767e-05,1.990837e-05,0.0,0.25,1.3145218,1.2659974,2.1926825,-7.2074614,9.323109,0.36842132,0.18079431,0.2686980609418282,0.1606401896858324,0.50806665,0.17381205,False,3 vs Rest,3,Rest
Phactr1,0.9272,0.07279999999999998,2.544453210245434,9.8870994e-05,2.6281647e-05,0.0,0.25,1.3039259,1.2867064,2.051546,-6.256359,8.957672,0.2853186,0.12270302,0.10803324099722995,0.09899229401304069,0.48505965,0.11631769,False,3 vs Rest,3,Rest
Prc1,0.9312,0.06879999999999997,2.6052701974278807,6.192629e-05,1.7032382e-05,0.0,0.25,1.2988826,1.3054409,2.3900366,-7.819456,10.566465,0.2243767,0.08002371,0.10526315789473688,0.07053941908713682,0.24524176,0.06772919,False,3 vs Rest,3,Rest
Dcc,0.953,0.04700000000000004,3.0094670996713875,0.00020048572,8.852885e-05,0.0,0.25,1.2924999,1.2356424,3.9195254,-9.986683,14.059695,0.65096956,0.36514524,0.10526315789473688,0.06283343212803785,0.9117231,0.31279096,True,3 vs Rest,3,Rest
Rdh5,0.9334,0.06659999999999999,2.6401291165327536,3.2729757e-05,1.0416177e-05,0.0,0.25,1.2916424,1.2975116,2.3850877,-6.5301228,8.694187,0.083102465,0.11618257,0.05817174515235459,0.10254890337877867,0.11122416,0.10540045,False,3 vs Rest,3,Rest
Oas2,0.9416,0.05840000000000001,2.780264505499244,3.656409e-05,1.3409799e-05,0.0,0.25,1.282492,1.3530159,3.059454,-10.505745,11.1235485,0.11080329,0.09780676,0.08033240997229919,0.06876111440426783,0.16189559,0.101612024,True,3 vs Rest,3,Rest
Fitm2,0.9282,0.07179999999999997,2.559362622250681,1.9640069e-05,7.5954317e-06,0.0,0.25,1.2795651,1.3451214,2.0786126,-7.2200212,8.248921,0.07202215,0.048014227,0.06094182825484767,0.04623592175459393,0.07860958,0.039857008,False,3 vs Rest,3,Rest
St3gal3,0.9446,0.055400000000000005,2.8361817937898715,0.00014225389,4.857121e-05,0.0,0.25,1.2786512,1.4414959,2.3052795,-5.900902,7.367736,1.02493,0.5429757,0.4819944598337929,0.31475992886781173,1.4027104,0.4704379,True,3 vs Rest,3,Rest
Atp1a2,0.949,0.051000000000000045,2.9235829803445967,2.0767362e-05,1.5140796e-05,0.0,0.25,1.269669,1.2850466,3.2408335,-11.584228,11.58079,0.1135734,0.079430945,0.05263157894736844,0.036158861885002974,0.1312118,0.058163635,True,3 vs Rest,3,Rest
Arhgef3,0.9504,0.04959999999999998,2.9528919237865017,0.00022823067,6.640934e-05,0.0,0.25,1.2661487,1.3816776,2.6344874,-7.0239077,8.460812,1.495844,0.6532306,0.48476454293628596,0.3177237700059267,2.0725944,0.55445975,True,3 vs Rest,3,Rest
Hip1,0.9272,0.07279999999999998,2.544453210245434,5.2510302e-05,1.9699775e-05,0.0,0.25,1.2657083,1.3369336,1.9975859,-5.387273,8.214558,0.29085875,0.18790753,0.18005540166204992,0.14582098399525747,0.40133607,0.18020059,False,3 vs Rest,3,Rest
Zbtb9,0.9372,0.06279999999999997,2.702941484593913,1.6778144e-05,5.2644177e-06,0.0,0.25,1.2621063,1.4289541,2.5819714,-8.308833,11.796274,0.060941815,0.04327208,0.055401662049861515,0.04090100770598695,0.0897281,0.04017182,True,3 vs Rest,3,Rest
Ambra1,0.9572,0.04279999999999995,3.1074740302487736,0.00013344656,5.6061654e-05,0.0,0.25,1.2607576,1.292705,2.3785055,-4.9128942,7.6171,0.96398866,0.58921164,0.5041551246537374,0.35566093657379855,1.3316529,0.5308135,True,3 vs Rest,3,Rest
Gm10062,0.9352,0.06479999999999997,2.669454663171554,1.4685187e-05,6.82979e-06,0.0,0.25,1.2592883,1.2735796,2.4182463,-8.079338,8.197416,0.07479222,0.055127446,0.06371191135734074,0.051570835803200904,0.087779365,0.048860382,False,3 vs Rest,3,Rest
Tubgcp6,0.9248,0.07520000000000004,2.5094261447967527,2.3875265e-05,1.051125e-05,0.0,0.25,1.2469292,1.2871971,2.1451733,-6.9700403,8.727999,0.11911353,0.051570836,0.10526315789473688,0.049199762892708915,0.15119912,0.04602259,False,3 vs Rest,3,Rest
5730522E02Rik,0.9494,0.05059999999999998,2.931878442728327,0.00014015993,5.2168227e-05,0.0,0.25,1.2451261,1.359086,3.4460526,-7.508606,11.446152,0.4792245,0.22169532,0.19113573407202222,0.11440426793123862,0.64255786,0.19038345,True,3 vs Rest,3,Rest
Myh14,0.9328,0.06720000000000004,2.6305174299780223,2.7374961e-05,1.2319965e-05,0.0,0.25,1.2413118,1.2547007,2.7496016,-8.551523,11.046476,0.20775613,0.12388856,0.15235457063711916,0.10017783046828668,0.28899953,0.12417658,False,3 vs Rest,3,Rest
Pacrg,0.944,0.05600000000000005,2.8247743074321585,9.265205e-05,2.3135692e-05,0.0,0.25,1.2406092,1.3656154,2.726597,-6.49796,9.230148,0.17174509,0.16182573,0.09695290858725765,0.11499703615886162,0.2570139,0.14634205,True,3 vs Rest,3,Rest
Setd2,0.927,0.07299999999999995,2.5414939982186593,0.00021174461,9.162706e-05,0.0,0.25,1.2388839,1.230381,0.8412834,-1.7279634,4.765313,1.5789459,0.9573207,0.7423822714681395,0.5631298162418477,2.0130882,0.8538274,False,3 vs Rest,3,Rest
Sox11,0.9426,0.05740000000000001,2.798597547557051,7.065422e-05,3.5071902e-05,0.0,0.25,1.237626,1.2904534,2.9863887,-9.320995,9.860249,0.22714677,0.2388856,0.11080332409972303,0.08950800237107273,0.27457938,0.18169494,True,3 vs Rest,3,Rest
Ptp4a1,0.9262,0.07379999999999998,2.529731337735684,6.975618e-05,3.80327e-05,0.0,0.25,1.2369915,1.2299509,2.4174325,-6.524149,8.273448,0.4487536,0.31238887,0.24653739612188375,0.19561351511558925,0.4911136,0.26362747,False,3 vs Rest,3,Rest
Rgs20,0.938,0.062000000000000055,2.7166154133318035,6.842947e-05,1.68139e-05,0.0,0.25,1.230845,1.451086,2.9953897,-9.942302,10.198966,0.21883652,0.112625964,0.08864265927977842,0.08120924718435077,0.2430032,0.09292767,True,3 vs Rest,3,Rest
Dnaaf5,0.9246,0.07540000000000002,2.5065538147297164,2.1884676e-05,7.2967855e-06,0.0,0.25,1.2308385,1.267355,2.1402454,-5.303175,8.478271,0.060941815,0.05749852,0.05817174515235459,0.05631298162418488,0.08300138,0.05270788,False,3 vs Rest,3,Rest
Nod2,0.9248,0.07520000000000004,2.5094261447967527,2.9119772e-05,1.3323788e-05,0.0,0.25,1.225981,1.1940508,2.2266254,-6.6807632,9.109798,0.11357336,0.062833436,0.09418282548476457,0.05512744516893889,0.15313095,0.054099623,False,3 vs Rest,3,Rest
Piezo1,0.9268,0.07320000000000004,2.5385422457687565,4.444816e-05,1.5236675e-05,0.0,0.25,1.2174411,1.1571298,2.4405737,-5.762989,8.460769,0.094182804,0.08417309,0.06925207756232689,0.06816834617664483,0.11947953,0.07114188,False,3 vs Rest,3,Rest
Jazf1,0.9248,0.07520000000000004,2.5094261447967527,0.00012758157,5.692038e-05,0.0,0.25,1.2158244,1.1879058,1.9491407,-4.157797,7.738989,0.7146816,0.40723178,0.31855955678670306,0.2276229994072311,1.0073501,0.3643644,False,3 vs Rest,3,Rest
Cenpe,0.93,0.06999999999999995,2.586689211993499,3.3501754e-05,1.1292322e-05,0.0,0.25,1.2059386,1.0607367,2.8089247,-9.351735,11.445346,0.22437668,0.04386485,0.07202216066481996,0.027267338470657994,0.23420998,0.03504648,False,3 vs Rest,3,Rest
Ptprg,0.9312,0.06879999999999997,2.6052701974278807,0.000570317,0.00020167512,0.0,0.25,1.2053746,1.2768912,1.8862839,-4.3087454,6.457752,4.1052666,2.1173866,0.7839335180055352,0.6585655008891502,5.52209,1.8035965,False,3 vs Rest,3,Rest
Klf12,0.9274,0.0726,2.5474199231684067,0.00019458354,7.2282324e-05,0.0,0.25,1.20039,1.3483658,2.2794144,-6.341857,7.9362307,1.3102484,0.7219917,0.4349030470914111,0.33195020746887866,1.717234,0.59969443,False,3 vs Rest,3,Rest
Gm6999,0.9288,0.07120000000000004,2.568400482282903,4.312557e-05,1.5458096e-05,0.0,0.25,1.1967729,1.2392898,2.4018333,-9.006843,12.841679,0.1911357,0.10966212,0.05817174515235459,0.05868405453467687,0.17041583,0.06906803,False,3 vs Rest,3,Rest
Rusc2,0.9324,0.0676,2.6241537869087113,8.112625e-06,3.7053555e-06,0.0,0.25,1.1946076,1.2071538,2.80977,-9.009243,13.940706,0.07202214,0.041493777,0.06371191135734074,0.037937166567871966,0.098226935,0.03834905,False,3 vs Rest,3,Rest
Slc15a3,0.9402,0.059799999999999964,2.755086801045413,3.5057e-05,1.5603333e-05,0.0,0.25,1.1871631,1.2308631,2.64874,-8.04989,10.141026,0.1412742,0.0877297,0.09418282548476457,0.06283343212803785,0.14792313,0.06515559,True,3 vs Rest,3,Rest
